state,district,year,season,crop,production_tonnes,rainfall_mm
Tamil Nadu,DHARMAPURI,1997,Whole Year,Small millets,60.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Sugarcane,18100000.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Sunflower,730.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Tapioca,636970.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Tobacco,20.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Total foodgrain,397460.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Turmeric,9470.0,950.5
Tamil Nadu,DHARMAPURI,1997,Whole Year,Urad,920.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Banana,21498.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Horse-gram,4810.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Onion,36807.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Sesamum,1620.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Small millets,1390.0,950.5
Tamil Nadu,DINDIGUL,1997,Kharif,Tobacco,977.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Arhar/Tur,2150.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Bajra,15870.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Banana,55670.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Black pepper,230.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Cardamom,40.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Cashewnut,250.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Castor seed,140.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Coriander,40.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Cotton(lint),24770.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Dry chillies,1420.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Dry ginger,570.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Garlic,5010.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Gram,110.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Groundnut,69690.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Jowar,59300.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Maize,49310.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Moong(Green Gram),2060.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Onion,29180.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Potato,29730.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Pulses total,18350.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Ragi,470.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Rice,136520.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Small millets,30.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Sugarcane,5749000.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Sunflower,1050.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Sweet potato,180.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Tapioca,13540.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Tobacco,2120.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Total foodgrain,281340.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Turmeric,210.0,950.5
Tamil Nadu,DINDIGUL,1997,Whole Year,Urad,5590.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Banana,100639.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Horse-gram,2100.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Onion,49450.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Sesamum,12320.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Small millets,110.0,950.5
Tamil Nadu,ERODE,1997,Kharif,Tobacco,5441.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Arhar/Tur,840.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Bajra,2890.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Banana,182310.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Cashewnut,10.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Castor seed,570.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Coriander,10.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Cotton(lint),23450.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Dry chillies,580.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Dry ginger,60.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Garlic,200.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Groundnut,103960.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Jowar,12170.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Maize,7150.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Moong(Green Gram),1200.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Onion,20630.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Potato,1320.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Pulses total,7570.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Ragi,16110.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Rapeseed &Mustard,20.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Rice,268930.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Small millets,10.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Sugarcane,26930000.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Sunflower,890.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Sweet potato,60.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Tapioca,362040.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Tobacco,6730.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Total foodgrain,314940.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Turmeric,63290.0,950.5
Tamil Nadu,ERODE,1997,Whole Year,Urad,900.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Kharif,Banana,3004.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Kharif,Horse-gram,20.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Kharif,Onion,8.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Kharif,Sesamum,490.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Kharif,Small millets,10.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Arhar/Tur,10.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Banana,9290.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Cashewnut,370.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Cotton(lint),230.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Dry chillies,320.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Groundnut,56590.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Jowar,10.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Moong(Green Gram),190.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Pulses total,910.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Ragi,1740.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Rice,505700.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Sugarcane,9896000.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Sweet potato,350.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Tapioca,260.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Total foodgrain,508380.0,950.5
Tamil Nadu,KANCHIPURAM,1997,Whole Year,Urad,490.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Kharif,Banana,120433.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Kharif,Small millets,22060.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Banana,124600.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Black pepper,10.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Cardamom,10.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Cashewnut,1230.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Dry ginger,290.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Groundnut,170.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Pulses total,1080.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Rice,118640.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Sweet potato,230.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Tapioca,219600.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Total foodgrain,119720.0,950.5
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year,Urad,1060.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Banana,181514.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Horse-gram,290.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Onion,7580.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Sesamum,1500.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Small millets,20.0,950.5
Tamil Nadu,KARUR,1997,Kharif,Tobacco,16.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Arhar/Tur,1650.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Bajra,5480.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Banana,352780.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Cotton(lint),1660.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Dry chillies,1260.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Groundnut,21860.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Jowar,11290.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Moong(Green Gram),30.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Onion,46530.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Pulses total,2280.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Ragi,80.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Rice,48590.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Sugarcane,7081000.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Sunflower,170.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Sweet potato,3720.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Tapioca,13040.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Total foodgrain,67740.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Turmeric,2980.0,950.5
Tamil Nadu,KARUR,1997,Whole Year,Urad,190.0,950.5
Tamil Nadu,MADURAI,1997,Kharif,Banana,54752.0,950.5
Tamil Nadu,MADURAI,1997,Kharif,Horse-gram,60.0,950.5
Tamil Nadu,MADURAI,1997,Kharif,Onion,7011.0,950.5
Tamil Nadu,MADURAI,1997,Kharif,Sesamum,550.0,950.5
Tamil Nadu,MADURAI,1997,Kharif,Small millets,1150.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Arhar/Tur,750.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Bajra,1290.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Banana,139430.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Cashewnut,140.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Coriander,120.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Cotton(lint),8580.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Dry chillies,370.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Gram,10.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Groundnut,16580.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Jowar,8860.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Maize,620.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Moong(Green Gram),1610.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Pulses total,3400.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Ragi,720.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Rice,314380.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Small millets,20.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Sugarcane,18223000.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Sunflower,860.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Sweet potato,1350.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Tapioca,2100.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Total foodgrain,332710.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Turmeric,40.0,950.5
Tamil Nadu,MADURAI,1997,Whole Year,Urad,580.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Kharif,Banana,14622.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Kharif,Onion,237.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Kharif,Sesamum,150.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Kharif,Tobacco,751.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Banana,26820.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Cashewnut,280.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Cotton(lint),2420.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Dry chillies,20.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Groundnut,7540.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Maize,150.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Moong(Green Gram),3020.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Onion,260.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Pulses total,21690.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Ragi,10.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Rice,269630.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Sugarcane,4940000.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Sweet potato,20.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Tapioca,2510.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Tobacco,450.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Total foodgrain,291480.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Turmeric,30.0,950.5
Tamil Nadu,NAGAPATTINAM,1997,Whole Year,Urad,18670.0,950.5
Tamil Nadu,NAMAKKAL,1997,Kharif,Banana,27016.0,950.5
Tamil Nadu,NAMAKKAL,1997,Kharif,Horse-gram,1630.0,950.5
Tamil Nadu,NAMAKKAL,1997,Kharif,Onion,49562.0,950.5
Tamil Nadu,NAMAKKAL,1997,Kharif,Sesamum,1190.0,950.5
Tamil Nadu,NAMAKKAL,1997,Kharif,Small millets,1540.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Arhar/Tur,6030.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Bajra,2240.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Banana,42260.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Black pepper,20.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Castor seed,3440.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Coriander,60.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Cotton(lint),7730.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Dry chillies,160.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Gram,90.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Groundnut,123050.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Jowar,22770.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Maize,1310.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Moong(Green Gram),3510.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Pulses total,16370.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Ragi,3060.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Rapeseed &Mustard,30.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Rice,99150.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Small millets,290.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Sugarcane,13608000.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Sunflower,3560.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Tapioca,609510.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Total foodgrain,146480.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Turmeric,4210.0,950.5
Tamil Nadu,NAMAKKAL,1997,Whole Year,Urad,4170.0,950.5
Tamil Nadu,PERAMBALUR,1997,Kharif,Banana,13261.0,950.5
Tamil Nadu,PERAMBALUR,1997,Kharif,Horse-gram,10.0,950.5
Tamil Nadu,PERAMBALUR,1997,Kharif,Onion,27459.0,950.5
Tamil Nadu,PERAMBALUR,1997,Kharif,Sesamum,3000.0,950.5
Tamil Nadu,PERAMBALUR,1997,Kharif,Small millets,6170.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Arhar/Tur,1480.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Bajra,4310.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Banana,16480.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Cashewnut,4630.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Castor seed,130.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Coriander,2080.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Cotton(lint),34970.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Dry chillies,3190.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Gram,10.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Groundnut,56430.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Jowar,46740.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Maize,420.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Moong(Green Gram),130.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Pulses total,2040.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Ragi,280.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Rice,152820.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Sugarcane,10448000.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Sunflower,140.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Sweet potato,310.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Tapioca,110300.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Total foodgrain,212780.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Turmeric,1160.0,950.5
Tamil Nadu,PERAMBALUR,1997,Whole Year,Urad,390.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Banana,106791.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Horse-gram,170.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Onion,24.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Sesamum,560.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Small millets,970.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Kharif,Tobacco,9.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Arhar/Tur,520.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Bajra,40.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Banana,170370.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Cashewnut,1210.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Coriander,10.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Cotton(lint),340.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Dry chillies,160.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Groundnut,40930.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Jowar,1870.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Maize,380.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Moong(Green Gram),40.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Onion,60.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Pulses total,1020.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Ragi,1950.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Rice,242810.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Sugarcane,2552000.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Sweet potato,30.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Tapioca,790.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Total foodgrain,249040.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Turmeric,40.0,950.5
Tamil Nadu,PUDUKKOTTAI,1997,Whole Year,Urad,220.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Kharif,Banana,3141.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Kharif,Horse-gram,10.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Kharif,Onion,32.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Kharif,Sesamum,360.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Bajra,800.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Banana,8540.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Cashewnut,60.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Coriander,200.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Cotton(lint),1890.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Dry chillies,10510.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Groundnut,6450.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Jowar,1680.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Moong(Green Gram),40.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Onion,20.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Pulses total,1600.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Ragi,3320.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Rice,480490.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Sugarcane,195000.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Sunflower,130.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Total foodgrain,488240.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Turmeric,10.0,950.5
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year,Urad,1510.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Banana,26514.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Horse-gram,5330.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Onion,16774.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Sesamum,6560.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Small millets,6150.0,950.5
Tamil Nadu,SALEM,1997,Kharif,Tobacco,398.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Arhar/Tur,4320.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Bajra,12250.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Banana,46980.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Black pepper,80.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Cardamom,10.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Castor seed,2130.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Coriander,350.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Cotton(lint),46890.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Dry chillies,830.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Gram,320.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Groundnut,81470.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Jowar,30910.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Maize,2330.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Moong(Green Gram),5190.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Onion,40870.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Pulses total,35550.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Ragi,45370.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Rice,187980.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Small millets,460.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Sugarcane,15866000.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Sunflower,990.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Sweet potato,70.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Tapioca,1067620.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Tobacco,870.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Total foodgrain,322870.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Turmeric,5060.0,950.5
Tamil Nadu,SALEM,1997,Whole Year,Urad,16530.0,950.5
Tamil Nadu,SIVAGANGA,1997,Kharif,Banana,9941.0,950.5
Tamil Nadu,SIVAGANGA,1997,Kharif,Horse-gram,130.0,950.5
Tamil Nadu,SIVAGANGA,1997,Kharif,Sesamum,70.0,950.5
Tamil Nadu,SIVAGANGA,1997,Kharif,Small millets,10.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Arhar/Tur,230.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Bajra,70.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Banana,22770.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Cashewnut,950.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Coriander,10.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Cotton(lint),1380.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Dry chillies,1180.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Groundnut,12070.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Jowar,200.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Moong(Green Gram),30.0,950.5
